Date,Total Balance,Cash Balance,Account Balance,Amount,Payment Method,Shop/Person,Location,Description,Category,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Start Date,End Date,Hours,Net Pay,Payslip,Unnamed: 19,Start Date.1,End Date.1,Rent,Paid/ Unpaid
17-Jun-2025,8980.92,6335,2645.92,-10.06,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
17-Jun-2025,8975.84,6335,2640.84,-5.08,Card,Mr Price,MrPRICE Cork City,"4 * pepsi max, square bars",Impulsive Food,,,,,,,,,,,,,,
17-Jun-2025,8973.39,6335,2638.39,-2.45,Card,Lidl,Lidl,Cookies,Impulsive Food,,,,,,,,,,,,,,
16-Jun-2025,9023.39,6385,2638.39,50.0,Cash,Musmie,,Helping at home,Mumsie,,,,,,,,,,,,,,
18-Jun-2025,9019.45,6385,2634.45,-3.94,Card,Lidl,Lidl,Cookies,Impulsive Food,,,,,,,,,,,,,,
18-Jun-2025,9007.74,6385,2622.74,-11.71,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
18-Jun-2025,9005.25,6385,2620.25,-2.49,Card,Mr Price,MrPRICE Cork City,Dairy Milk Bars,Impulsive Food,,,,,,,,,,,,,,
18-Jun-2025,8990.46,6385,2605.46,-14.79,Card,FreeStyle Asia,Freestyle Asian Food,Duck and black bean sauce,Impulsive Food,,,,,,,,,,,,,,
19-Jun-2025,8981.09,6385,2596.09,-9.37,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
19-Jun-2025,8977.15,6385,2592.15,-3.94,Card,Lidl,Lidl,Cookies,Impulsive Food,,,,,,,,,,,,,,
20-Jun-2025,8967.69,6385,2582.69,-9.46,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
20-Jun-2025,8962.25,6385,2577.25,-5.44,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
20-Jun-2025,8956.45,6385,2571.45,-5.8,Card,Lidl,Lidl,"Ice-cream, cookies",Impulsive Food,,,,,,,,,,,,,,
20-Jun-2025,8936.45,6385,2551.45,-20.0,Card,Trading212,,€20 into brokerage account,Investing,,,,,,,,,,,,,,
21-Jun-2025,8909.18,6385,2524.18,-27.27,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
21-Jun-2025,9024.18,6500,2524.18,115.0,Cash,Mumsie,,Working at home,Mumsie,,,,,,,,,,,,,,
21-Jun-2025,9124.18,6600,2524.18,100.0,Cash,Dadsie,,"Draw bales, tag calves",Dadsie,,,,,,,,,,,,,,
22-Jun-2025,9112.63,6600,2512.63,-11.55,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
22-Jun-2025,9107.4,6600,2507.4,-5.23,Card,Lidl,Lidl,"Cookies, cranberry juice",Food,,,,,,,,,,,,,,
23-Jun-2025,9095.98,6600,2495.98,-11.42,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
23-Jun-2025,9094.04,6600,2494.04,-1.94,Card,Mr Price,MrPRICE Cork City,Monster,Impulsive Food,,,,,,,,,,,,,,
23-Jun-2025,9085.52,6600,2485.52,-8.52,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
24-Jun-2025,9075.51,6600,2475.51,-10.01,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
24-Jun-2025,9073.57,6600,2473.57,-1.94,Card,Mr Price,MrPRICE Cork City,Monster,Impulsive Food,,,,,,,,,,,,,,
24-Jun-2025,9064.55,6600,2464.55,-9.02,Card,Lidl,Lidl,Burger Stuff,Food,,,,,,,,,,,,,,
25-Jun-2025,8856.34,6600,2256.34,-208.21,Card,Electric Ireland,,Bill for electricity,Household,,,,,,,,,,,,,,
25-Jun-2025,8847.01,6600,2247.01,-9.33,Card,Lidl,Lidl,"Chicken thighs, cookies, mushrooms, peppers, peri peri",Food,,,,,,,,,,,,,,
25-Jun-2025,8841.31,6600,2241.31,-5.7,Card,Daybreak,Daybreak,"Monster, sour patch kids",Food,,,,,,,,,,,,,,
25-Jun-2025,8830.83,6600,2230.83,-10.48,Card,Cotters Costcu,Costcutter,Shit,Impulsive Food,,,,,,,,,,,,,,
26-Jun-2025,8821.2,6600,2221.2,-9.63,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
27-Jun-2025,8811.19,6600,2211.19,-10.01,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
27-Jun-2025,8791.19,6600,2191.19,-20.0,Card,Trading212,,€20 into brokerage account,Investing,,,,,,,,,,,,,,
28-Jun-2025,8776.67,6600,2176.67,-14.52,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice Bag,Impulsive Food,,,,,,,,,,,,,,
28-Jun-2025,8761.73,6600,2161.73,-14.94,Card,Aldi,ALDI,Cat litter,Sheila,,,,,,,,,,,,,,
28-Jun-2025,8706.81,6600,2106.81,-54.92,Card,Lidl,Lidl Kanturk,Food for home + Cat food for sheila,Food Non-Personal,,,,,,,,,,,,,,
28-Jun-2025,8664.85,6600,2064.85,-41.96,Card,Topstep,,Topstep Combine,Trading,,,,,,,,,,,,,,
29-Jun-2025,8659.55,6600,2059.55,-5.3,Card,Daybreak,Daybreak,2 monsters,Impulsive Food,,,,,,,,,,,,,,
30-Jun-2025,8653.55,6600,2053.55,-6.0,Bank Transfer,BOI,,Maintaining account,BOI Fees,,,,,,,,,,,,,,
30-Jun-2025,8652.71,6600,2052.71,-0.84,Bank Transfer,,,Unsure,Null,,,,,,,,,,,,,,
30-Jun-2025,8642.7,6600,2042.7,-10.01,Card,Lidl,Lidl,Food,Food,,,,,,,,,,,,,,
28-Jun-2025,8762.7,6720,2042.7,120.0,Cash,Mumsie,,Working at home + bought food,Mumsie,,,,,,,,,,,,,,
1-Jul-2025,8716.7,6720,1996.7,-46.0,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
1-Jul-2025,8710.96,6720,1990.96,-5.74,Card,Supervalu,O'Keeffe's SuperValu Newmarket,Pepsi Max + Huny dory's,Impulsive Food,,,,,,,,,,,,,,
1-Jul-2025,8210.96,6720,1490.96,-500.0,Card,Mumsie,,Needed Money,Mumsie,,,,,,,,,,,,,,
2-Jul-2025,8199.37,6720,1479.37,-11.59,Card,Lidl,Lidl,"Chicken, mushrooms, peppers, cooies, cranberry juice",Food,,,,,,,,,,,,,,
2-Jul-2025,8185.46,6720,1465.46,-13.91,Card,Lidl,Lidl,Burger Stuff,Food,,,,,,,,,,,,,,
29-Jun-2025,8181.52,6720,1461.52,-3.94,Card,Lidl,Lidl,"Cookies, cranberry juice",Food,,,,,,,,,,,,,,
3-Jul-2025,8169.97,6720,1449.97,-11.55,Card,Lidl,Lidl,"Cookies, thighs, peppers, mushrooms, cranberry juice",Food,,,,,,,,,,,,,,
3-Jul-2025,8167.98,6720,1447.98,-1.99,Card,Mr Price,MrPRICE Cork City,Sour Patch Kids,Food,,,,,,,,,,,,,,
4-Jul-2025,8155.58,6720,1435.58,-12.4,Card,Lidl,Lidl,"thighs, peppers, mushrooms, cookies, yogurts, cranberry",Food,,,,,,,,,,,,,,
4-Jul-2025,8135.58,6720,1415.58,-20.0,Card,Trading212,,€20 into brokerage account,Investing,,,,,,,,,,,,,,
4-Jul-2025,8447.46,6720,1727.46,311.88,Bank Transfer,Voodoo,Voodoo Rooms,Wages,Income,,,,,,,,,,,,,,
4-Jul-2025,8444.51,6720,1724.51,-2.95,Card,Daybreak,Daybreak,Monster,Impulsive Food,,,,,,,,,,,,,,
5-Jul-2025,8428.56,6720,1708.56,-15.95,Card,Lidl,Lidl Kanturk,Food for home,Food Non-Personal,,,,,,,,,,,,,,
5-Jul-2025,8378.56,6720,1658.56,-50.0,Card,Dogs.ie,,Bernese add,Personal Development,,,,,,,,,,,,,,
5-Jul-2025,8328.56,6720,1608.56,-50.0,Card,Dogs.ie,,Cavapoo add,Mumsie,,,,,,,,,,,,,,
5-Jul-2025,8378.56,6770,1608.56,50.0,Cash,Musmie,,Cavapoo add,Mumsie,,,,,,,,,,,,,,
5-Jul-2025,8287.47,6770,1517.47,-91.09,Card,Spar,Aspel's Spar,Petrol,Petrol,,,,,,,,,,,,,,
6-Jul-2025,8272.95,6770,1502.95,-14.52,Card,Wok N Roll,Wok'n'Roll Grand Parade,Spice Bag,Impulsive Food,,,,,,,,,,,,,,
